PID,object,location,object_and_location
0,0.47222222222222215,0.3333333333333333,0.3611111111111111
1,0.7777777777777777,0.2222222222222222,0.2222222222222222
2,0.6944444444444443,0.611111111111111,0.08333333333333333
3,0.8333333333333334,0.6666666666666666,0.08333333333333333
4,0.6666666666666666,0.5555555555555555,0.1111111111111111
5,0.4444444444444444,0.4444444444444444,0.3333333333333333
6,0.4166666666666667,0.3333333333333333,0.25
7,0.47222222222222215,0.6944444444444443,0.08333333333333333
8,1.0,0.611111111111111,0.0
9,0.7777777777777777,0.611111111111111,0.0
10,0.7777777777777777,0.5555555555555555,0.0
11,0.8888888888888888,0.5555555555555555,0.0
12,0.75,0.5555555555555555,0.25
13,0.8888888888888888,0.611111111111111,0.1111111111111111
14,0.08333333333333333,0.25,0.75
15,0.6944444444444443,0.5555555555555555,0.1111111111111111
16,0.6666666666666666,0.4444444444444444,0.3333333333333333
17,0.75,0.4166666666666667,0.16666666666666666
18,0.9166666666666666,0.6666666666666666,0.08333333333333333
19,0.6666666666666666,0.6944444444444443,0.0
20,0.4166666666666667,0.38888888888888884,0.27777777777777773
21,0.4444444444444444,0.47222222222222215,0.25
22,1.0,0.611111111111111,0.0
23,0.6666666666666666,0.5833333333333333,0.2222222222222222
24,0.8888888888888888,0.8055555555555555,0.0
25,1.0,0.6944444444444443,0.0
26,0.4444444444444444,0.5,0.2222222222222222
27,0.7777777777777777,0.611111111111111,0.1111111111111111
28,0.9166666666666666,0.611111111111111,0.0
29,0.5,0.5,0.3055555555555555
30,0.7777777777777777,0.5833333333333334,0.2222222222222222
31,0.38888888888888884,0.38888888888888884,0.4166666666666667
32,0.38888888888888884,0.47222222222222215,0.4166666666666667
33,1.0,0.7777777777777777,0.0
34,0.6944444444444443,0.4166666666666667,0.3055555555555555
35,0.8333333333333334,0.611111111111111,0.08333333333333333
36,0.6666666666666666,0.5555555555555555,0.1111111111111111
37,0.5555555555555555,0.4444444444444444,0.2222222222222222
38,0.611111111111111,0.611111111111111,0.1111111111111111
39,1.0,0.6666666666666666,0.0
