PID,object,location,object_and_location
0,0.08333333333333333,0.27777777777777773,0.7222222222222222
1,0.08333333333333333,0.4166666666666667,0.5833333333333334
2,0.08333333333333333,0.27777777777777773,0.7222222222222222
3,0.27777777777777773,0.3611111111111111,0.5555555555555555
4,0.5,0.4166666666666667,0.25
5,0.3055555555555555,0.5277777777777778,0.3611111111111111
6,0.3333333333333333,0.08333333333333333,0.5833333333333334
7,0.4444444444444444,0.3055555555555555,0.25
8,0.25,0.25,0.75
9,0.27777777777777773,0.19444444444444442,0.5277777777777778
10,0.5,0.8055555555555555,0.19444444444444442
11,0.16666666666666666,0.3333333333333333,0.5833333333333334
12,0.47222222222222215,0.4444444444444444,0.3611111111111111
13,0.5277777777777778,0.5,0.3055555555555555
14,0.3611111111111111,0.27777777777777773,0.6388888888888888
15,0.3333333333333333,0.3055555555555555,0.47222222222222215
16,0.4166666666666667,0.27777777777777773,0.5
17,0.5,0.3611111111111111,0.4166666666666667
18,0.3333333333333333,0.38888888888888884,0.27777777777777773
19,0.3055555555555555,0.3611111111111111,0.4166666666666667
20,0.6944444444444443,0.6944444444444443,0.0
21,0.5,0.611111111111111,0.3055555555555555
22,0.47222222222222215,0.611111111111111,0.08333333333333333
23,0.27777777777777773,0.5,0.49999999999999994
24,0.3333333333333333,0.5277777777777778,0.38888888888888884
25,0.0,0.3055555555555555,0.6944444444444443
26,0.5277777777777778,0.5277777777777778,0.27777777777777773
27,0.4166666666666667,0.6944444444444443,0.19444444444444442
28,0.5555555555555555,0.5555555555555555,0.3333333333333333
29,0.5277777777777778,0.5,0.16666666666666666
30,0.4166666666666667,0.4166666666666667,0.38888888888888884
31,0.5277777777777778,0.47222222222222215,0.25
32,0.5833333333333334,0.6944444444444443,0.1111111111111111
33,0.47222222222222215,0.3333333333333333,0.27777777777777773
34,0.3333333333333333,0.08333333333333333,0.6666666666666666
35,0.08333333333333333,0.1111111111111111,0.8055555555555555
36,0.4444444444444444,0.2222222222222222,0.5555555555555555
37,0.4166666666666667,0.3611111111111111,0.4166666666666667
38,0.3055555555555555,0.19444444444444442,0.6944444444444443
39,0.3611111111111111,0.4444444444444444,0.27777777777777773
