PID,object,location,object_and_location
0,0.38888888888888884,0.8055555555555555,0.19444444444444442
1,0.5833333333333334,0.47222222222222215,0.2222222222222222
2,0.47222222222222215,0.38888888888888884,0.5277777777777778
3,0.7222222222222222,0.7222222222222222,0.0
4,0.611111111111111,0.3611111111111111,0.3055555555555555
5,0.47222222222222215,0.47222222222222215,0.4444444444444444
6,0.27777777777777773,0.08333333333333333,0.7222222222222222
7,0.6388888888888888,0.4444444444444444,0.27777777777777773
8,0.3611111111111111,0.38888888888888884,0.4444444444444444
9,0.5,0.19444444444444442,0.5
10,0.7777777777777777,0.8055555555555555,0.0
11,0.8888888888888888,0.611111111111111,0.1111111111111111
12,0.2222222222222222,0.49999999999999994,0.27777777777777773
13,0.7777777777777777,0.5,0.2222222222222222
14,0.5833333333333334,0.38888888888888884,0.4166666666666667
15,0.8333333333333334,0.75,0.08333333333333333
16,0.6944444444444443,0.38888888888888884,0.2222222222222222
17,0.5833333333333334,0.3333333333333333,0.3055555555555555
18,0.16666666666666666,0.47222222222222215,0.5277777777777778
19,0.47222222222222215,0.5555555555555555,0.25
20,0.3333333333333333,0.4444444444444444,0.47222222222222215
21,0.4166666666666667,0.5277777777777778,0.27777777777777773
22,0.47222222222222215,0.5833333333333333,0.19444444444444442
23,0.6666666666666666,0.4444444444444444,0.3333333333333333
24,0.5,0.8055555555555555,0.08333333333333333
25,0.5833333333333334,0.5,0.16666666666666666
26,0.611111111111111,0.5833333333333333,0.1111111111111111
27,0.7222222222222222,0.6666666666666666,0.16666666666666666
28,0.6944444444444443,0.5,0.19444444444444442
29,0.5833333333333334,0.6388888888888888,0.19444444444444442
30,0.75,0.5555555555555555,0.16666666666666666
31,0.7777777777777777,0.7777777777777777,0.1111111111111111
32,0.611111111111111,0.6944444444444443,0.3055555555555555
33,0.5555555555555555,0.6666666666666666,0.0
34,0.9166666666666666,0.6944444444444443,0.0
35,0.6944444444444443,0.7222222222222222,0.1111111111111111
36,0.8888888888888888,0.6944444444444443,0.1111111111111111
37,0.5,0.49999999999999994,0.38888888888888884
38,0.8888888888888888,0.6944444444444443,0.0
39,0.5,0.3333333333333333,0.25
