PID,object,location,object_and_location
0,0.0,0.38888888888888884,0.611111111111111
1,0.5833333333333334,0.47222222222222215,0.4166666666666667
2,0.6388888888888888,0.49999999999999994,0.08333333333333333
3,0.611111111111111,0.49999999999999994,0.27777777777777773
4,0.7222222222222222,0.5555555555555555,0.19444444444444442
5,0.5555555555555555,0.27777777777777773,0.4444444444444444
6,0.1111111111111111,0.3333333333333333,0.6666666666666666
7,0.0,0.6388888888888888,0.3611111111111111
8,0.5833333333333334,0.6388888888888888,0.0
9,0.3611111111111111,0.8055555555555555,0.19444444444444442
10,0.5555555555555555,0.5555555555555555,0.3333333333333333
11,0.7777777777777778,0.5555555555555555,0.2222222222222222
12,0.8888888888888888,0.8055555555555555,0.1111111111111111
13,0.6666666666666666,0.5555555555555555,0.0
14,0.1111111111111111,0.0,0.8888888888888888
15,0.6666666666666666,0.3333333333333333,0.3333333333333333
16,0.3611111111111111,0.38888888888888884,0.3333333333333333
17,0.8055555555555555,0.6666666666666666,0.1111111111111111
18,0.8055555555555555,0.47222222222222215,0.0
19,0.19444444444444442,0.4166666666666667,0.49999999999999994
20,0.4444444444444444,0.5555555555555555,0.16666666666666666
21,0.4444444444444444,0.2222222222222222,0.4444444444444444
22,0.6666666666666666,0.5555555555555555,0.1111111111111111
23,0.7222222222222222,0.611111111111111,0.27777777777777773
24,0.75,0.4166666666666667,0.16666666666666666
25,0.7777777777777777,0.8055555555555555,0.0
26,0.25,0.3611111111111111,0.47222222222222215
27,0.6666666666666666,0.7222222222222222,0.16666666666666666
28,0.6388888888888888,0.7777777777777777,0.0
29,0.3611111111111111,0.4444444444444444,0.5555555555555555
30,0.2222222222222222,0.5555555555555555,0.3333333333333333
31,0.7777777777777777,0.8888888888888888,0.0
32,0.5833333333333333,0.5833333333333333,0.19444444444444442
33,0.611111111111111,0.5555555555555555,0.08333333333333333
34,0.6944444444444443,0.47222222222222215,0.3055555555555555
35,0.38888888888888884,0.5277777777777778,0.38888888888888884
36,0.75,0.5555555555555555,0.08333333333333333
37,0.27777777777777773,0.5277777777777778,0.3055555555555555
38,0.7222222222222222,0.5555555555555555,0.08333333333333333
39,0.3333333333333333,0.47222222222222215,0.4444444444444444
