PID,object,location,object_and_location
0,0.2222222222222222,0.0,0.7777777777777777
1,0.27777777777777773,0.611111111111111,0.38888888888888884
2,0.19444444444444442,0.47222222222222215,0.4444444444444444
3,0.08333333333333333,0.19444444444444442,0.7222222222222222
4,0.08333333333333333,0.38888888888888884,0.611111111111111
5,0.5,0.5,0.4166666666666667
6,0.4444444444444444,0.1111111111111111,0.5555555555555555
7,0.16666666666666666,0.25,0.75
8,0.3055555555555555,0.0,0.6944444444444443
9,0.08333333333333333,0.1111111111111111,0.8055555555555555
10,0.25,0.4444444444444444,0.47222222222222215
11,0.16666666666666666,0.19444444444444442,0.6388888888888888
12,0.3055555555555555,0.19444444444444442,0.5833333333333333
13,0.4444444444444444,0.2222222222222222,0.4444444444444444
14,0.27777777777777773,0.27777777777777773,0.6388888888888888
15,0.0,0.19444444444444442,0.8055555555555555
16,0.08333333333333333,0.16666666666666666,0.75
17,0.16666666666666666,0.08333333333333333,0.8333333333333334
18,0.27777777777777773,0.5,0.3055555555555555
19,0.19444444444444442,0.27777777777777773,0.611111111111111
20,0.3611111111111111,0.4166666666666667,0.4166666666666667
21,0.16666666666666666,0.27777777777777773,0.6388888888888888
22,0.3611111111111111,0.5833333333333334,0.2222222222222222
23,0.19444444444444442,0.3055555555555555,0.611111111111111
24,0.5,0.5,0.5
25,0.2222222222222222,0.2222222222222222,0.7777777777777778
26,0.7222222222222222,0.5,0.08333333333333333
27,0.5833333333333334,0.6944444444444443,0.1111111111111111
28,0.38888888888888884,0.27777777777777773,0.5
29,0.2222222222222222,0.6944444444444443,0.19444444444444442
30,0.19444444444444442,0.27777777777777773,0.5277777777777778
31,0.47222222222222215,0.47222222222222215,0.25
32,0.611111111111111,0.8333333333333334,0.16666666666666666
33,0.4166666666666667,0.4166666666666667,0.4166666666666667
34,0.5,0.19444444444444442,0.5
35,0.38888888888888884,0.1111111111111111,0.5
36,0.0,0.27777777777777773,0.7222222222222222
37,0.19444444444444442,0.27777777777777773,0.5277777777777778
38,0.08333333333333333,0.19444444444444442,0.7222222222222222
39,0.3333333333333333,0.5,0.5
